,country,name,full_name,isin,currency,symbol
8242,belgium,Orange Belgium,Orange Belgium SA,BE0003735496,EUR,OBEL
8243,belgium,EVS Broadcast,EVS Broadcast Equipment SA,BE0003820371,EUR,EVSB
8244,belgium,GBL,Groupe Bruxelles Lambert SA,BE0003797140,EUR,GBLB
8245,belgium,UCB,UCB,BE0003739530,EUR,UCB
8246,belgium,Telenet,Telenet Group Holding NV,BE0003826436,EUR,TNET
8247,belgium,Nyrstar,Nyrstar NV,BE0974294267,EUR,NYR
8248,belgium,Dexia,Dexia SA,BE0974290224,EUR,DEXI
8249,belgium,Anheuser Busch Inbev,Anheuser Busch Inbev SA NV,BE0974293251,EUR,ABI
8250,belgium,Ageas,Ageas,BE0974264930,EUR,AGES
8251,belgium,Umicore,Umicore SA,BE0974320526,EUR,UMI
8252,belgium,Befimmo-Sicafi,Befimmo-Sicafi,BE0003678894,EUR,BEFB
8253,belgium,Aedifica,Aedifica,BE0003851681,EUR,AOO
8254,belgium,Ascencio,Ascencio (D),BE0003856730,EUR,ASCC
8255,belgium,Atenor,Atenor SA,BE0003837540,EUR,ATEO
8256,belgium,Banimmo SA,Banimmo SA,BE0003870871,EUR,BANI
8257,belgium,Belreca,Belreca,BE0020575115,EUR,BELC
8258,belgium,Beluga,Beluga,BE0003723377,EUR,BELU
8259,belgium,National Bank of Belgium,National Bank of Belgium,BE0003008019,EUR,BNAB
8260,belgium,Brederode,Brederode,LU1068091351,EUR,BRED
8261,belgium,Campine,Campine,BE0003825420,EUR,CAMB
8262,belgium,Cie Bois Sauvage,Cie Bois Sauvage,BE0003592038,EUR,CBOS
8263,belgium,CFE SA,Compagnie d Entreprises CFE SA,BE0003883031,EUR,CFEB
8264,belgium,Cofinimmo Priv2,Cofinimmo Priv2,BE0003813301,EUR,COFIt_pa
8265,belgium,Connect Group,Connect Group,BE0003786036,EUR,CONN
8266,belgium,Deceuninck,Deceuninck,BE0003789063,EUR,DECB
8267,belgium,Econocom,Econocom Group SA,BE0974313455,EUR,ECONB
8268,belgium,Elia,Elia,BE0003822393,EUR,ELI
8269,belgium,Rosier,Rosier,BE0003575835,EUR,ENGB
8270,belgium,Euronav,Euronav,BE0003816338,EUR,EUAV
8271,belgium,Exmar,Exmar,BE0003808251,EUR,EXMR
8272,belgium,Floridienne,Floridienne,BE0003215143,EUR,FLOB
8273,belgium,Fountain,Fountain,BE0003752665,EUR,FOU
8274,belgium,GIMV,GIMV,BE0003699130,EUR,GIMV
8275,belgium,Global Graphics,Global Graphics SE,GB00BYN5BY03,EUR,GLOG
8276,belgium,Hamon,Hamon,BE0974352842,EUR,HAMO
8277,belgium,Home Invest,Home Invest Belgium - Sifi,BE0003760742,EUR,HINV
8278,belgium,Ion Beam Applications,Ion Beam Applications SA,BE0003766806,EUR,IBAB
8279,belgium,Vastned Retail,Vastned Retail Belgium,BE0003754687,EUR,VASTB
8280,belgium,Immobel,Immobel,BE0003599108,EUR,IMMO
8281,belgium,Immobiliere Publique de Droit Belge,Immo Moury SICAF Immobiliere Publique de Droit Belge,BE0003893139,EUR,IMMOU
8282,belgium,Jensen-Group,Jensen-Group,BE0003858751,EUR,JEN
8283,belgium,KBC Ancora,KBC Ancora,BE0003867844,EUR,KBCA
8284,belgium,Keyware Tech,Keyware Technologies NV,BE0003880979,EUR,KEYW
8285,belgium,Kinepolis NV,Kinepolis Group NV,BE0974274061,EUR,KIPO
8286,belgium,Leasinvest,Leasinvest-Sicafi,BE0003770840,EUR,LNRE
8287,belgium,Lotus Bakeries,Lotus Bakeries,BE0003604155,EUR,LOTB
8288,belgium,Mdxhealth,Mdxhealth,BE0003844611,EUR,MDXH
8289,belgium,Miko,Miko NV,BE0003731453,EUR,MIKK
8290,belgium,Melexis NV,Melexis NV,BE0165385973,EUR,MLXS
8291,belgium,Montea,Montea C.V.A.,BE0003853703,EUR,MONTE
8292,belgium,Neufcour,Neufcour-Fin.,BE0003680916,EUR,NEFI
8293,belgium,Crescent,Crescent SA,BE0003836534,EUR,OPIN
8294,belgium,Picanol,Picanol,BE0003807246,EUR,PICB
8295,belgium,Greenyard,Greenyard NV,BE0003765790,EUR,GREENY
8296,belgium,Intervest Offices,Intervest Offices - Ware,BE0003746600,EUR,PRIF
8297,belgium,Iep Invest,Iep Invest,BE0003748622,EUR,IEP
8298,belgium,Questfor,Quest For Growth - Pricaf,BE0003730448,EUR,QUFG
8299,belgium,Fagron,Fagron NV,BE0003874915,EUR,FAGRO
8300,belgium,Recticel,Recticel,BE0003656676,EUR,RECT
8301,belgium,Resilux NV,Resilux NV,BE0003707214,EUR,RESI
8302,belgium,Retail Estates,Retail Estates - Sicafi,BE0003720340,EUR,RETE
8303,belgium,Roularta,Roularta,BE0003741551,EUR,RLRT
8304,belgium,Scheerd.V Kerchove,Scheerd.V Kerchove,BE0012378593,EUR,SCHK
8305,belgium,Sipef NV,Sipef NV,BE0003898187,EUR,SIFB
8306,belgium,Sioen,Sioen,BE0003743573,EUR,SIOE
8307,belgium,Solvac Nom,Solvac Nom Retail,BE0003545531,EUR,SOAC
8308,belgium,Sofina,Sofina,BE0003717312,EUR,SOF
8309,belgium,Moury Construct,Moury Construct,BE0003602134,EUR,SOLN
8310,belgium,Spadel,Spadel,BE0003798155,EUR,SPAB
8311,belgium,Smartphoto,Smartphoto Group NV,BE0974323553,EUR,SMAR
8312,belgium,Sucraf A&B,Sucraf A & B,BE0003463685,EUR,SUCB
8313,belgium,CP Invest,CP Invest,BE0974273055,EUR,CPINV
8314,belgium,Accentis,Accentis,BE0003696102,EUR,SYNB
8315,belgium,Ter Beke,Ter Beke,BE0003573814,EUR,TERB
8316,belgium,Tessenderlo,Tessenderlo,BE0003555639,EUR,TESB
8317,belgium,Texaf SA,Texaf SA,BE0974263924,EUR,TEXB
8318,belgium,ABO Group,ABO Group,BE0974278104,EUR,ABO
8319,belgium,Oxurion,Oxurion NV,BE0003846632,EUR,OXUR
8320,belgium,Tubize-Fin,Tubize-Fin,BE0003823409,EUR,TUB
8321,belgium,Van De Velde,Van De Velde,BE0003839561,EUR,VELD
8322,belgium,VGP,VGP,BE0003878957,EUR,VGP1
8323,belgium,Warehouses Estates,Warehouses Estates Belgium SCA,BE0003734481,EUR,WARB
8324,belgium,Warehouses de Pauw,Warehouses de Pauw Comm VA,BE0003763779,EUR,WDPP
8325,belgium,Wereldhav B-Sicafi,Wereldhav B-Sicafi,BE0003724383,EUR,WEHB
8326,belgium,Zenitel,Zenitel NV,BE0974311434,EUR,ZENT
8327,belgium,DIeteren SA,DIeteren SA,BE0974259880,EUR,IETB
8328,belgium,E.ON SE,E.ON SE,DE000ENAG999,EUR,EONG
8329,belgium,Chevron,Chevron Corporation,US1667641005,USD,CVX
8330,belgium,Intel,Intel Corporation,US4581401001,USD,INTC
8331,belgium,Microsoft,Microsoft Corporation,US5949181045,USD,MSFT
8332,belgium,Cisco,Cisco Systems Inc,US17275R1023,USD,CSCO
8333,belgium,Telecom Italia,Telecom Italia Spa,IT0003497168,EUR,TIT
8334,belgium,BBVA,Banco Bilbao Vizcaya Argentaria SA,ES0113211835,EUR,BBVA
8335,belgium,Telefonica,Telefonica SA,ES0178430E18,EUR,TEF
8336,belgium,Santander,Banco Santander SA,ES0113900J37,EUR,SANTA
8337,belgium,ENI,ENI SpA,IT0003132476,EUR,ENIT
8338,belgium,IBM,International Business Machines,US4592001014,USD,IBMu
8339,belgium,Siemens AG,Siemens AG,DE0007236101,EUR,SIEG
8340,belgium,Fng,Fng NV,BE0974332646,EUR,FNG
8341,belgium,Viohalco BR,Viohalco BR,BE0974271034,EUR,VIOH
8342,belgium,bpost NV,bpost NV,BE0974268972,EUR,BPOST
8343,belgium,Celyad,Celyad SA,BE0974260896,EUR,CYAD
8344,belgium,Qrf,Qrf,BE0974272040,EUR,QRF
8345,belgium,Co.Br.Ha D,Co.Br.Ha D,BE0003519270,EUR,CBHB
8346,belgium,Sabca,Sabca,BE0003654655,EUR,SABC
8347,belgium,Softimat,Softimat,BE0003773877,EUR,SYMA
8348,belgium,Zenobe Gramme,Zenobe Gramme,BE0003809267,EUR,ZENG
8349,belgium,Fluxys Belgium,Fluxys Belgium,BE0974265945,EUR,FLUX
8350,belgium,Ontex Group,Ontex Group,BE0974276082,EUR,ONTEX
8351,belgium,Payton Planar,Payton Planar,IL0010830391,EUR,PAPL
8352,belgium,Argen-X,Argen-X,NL0010832176,EUR,ARGX
8353,belgium,Candela Invest,Candela Invest SA,BE0974298300,EUR,CAND
8354,belgium,Bone Therapeutics SA,Bone Therapeutics SA,BE0974280126,EUR,BOTHE
8355,belgium,De Rouck Geomatics SA,De Rouck Geomatics SA,BE0003842599,EUR,ALPBS
8356,belgium,Emakina Group SA,Emakina Group SA,BE0003843605,EUR,ALEMK
8357,belgium,Immo Lux Airport SA,Immo Lux Airport SA,LU0092846210,EUR,LUXAtc
8358,belgium,Evadix SA,Evadix SA,BE0003840577,EUR,ALEVA
8359,belgium,Biocartis Group NV,Biocartis Group NV,BE0974281132,EUR,BCART
8360,belgium,Tinc Comm,TINC Comm VA,BE0974282148,EUR,TINCC
8361,belgium,Mithra Pharmaceuticals Sa,Mithra Pharmaceuticals Sa,BE0974283153,EUR,MITRA
8362,belgium,Xior Student Housing BVBA,Xior Student Housing BVBA,BE0974288202,EUR,XIOR
8363,belgium,Asit Biotech SA,Asit Biotech SA,BE0974289218,EUR,ASIT
8364,belgium,Antares,Antares,BE0003676872,EUR,ANTA
8365,belgium,Basilix Cert,Basilix Cert,BE0003674851,EUR,BASXc
8366,belgium,BNP Paribas Fortis,BNP Paribas Fortis SA,BE0172505399,EUR,BE0172505399
8367,belgium,Aliaxis,Aliaxis SA,BE0941243520,EUR,BE0941243520
8368,belgium,Etex,Etex SA,BE0941244536,EUR,BE0941244536
8369,belgium,SCR Sibelco,SCR Sibelco NV,BE0944264663,EUR,BE0944264663
8370,belgium,ARKimedes Fonds,ARKimedes Fonds NV,BE0945331669,EUR,BE0945331669
8371,belgium,Immo Beaulieu,Immo Beaulieu NV,BE0003661726,EUR,BLIEc
8372,belgium,Diegem Kennedy,Diegem Kennedy,BE0003698124,EUR,DIEGK
8373,belgium,Vortex Logistics Genk,Vortex Logistics Genk NV,BE0003740546,EUR,GENKc
8374,belgium,Newtree,Newtree SA,BE0003832491,EUR,NEWT
8375,belgium,L’Investissement Foncier,L’Investissement Foncier Woluwe Extension SA,BE0003600112,EUR,WOLE
8376,belgium,Association des Commercants,Association des Commercants du Woluwe Shoppingcenter,BE0003571792,EUR,WOLS
8377,belgium,Deutsche Telekom AG,Deutsche Telekom AG,DE0005557508,EUR,DTEG
8378,belgium,Muench. Rueckvers.,Muenchener Rueckversicherungs Gesellschaft in Muenchen AG,DE0008430026,EUR,MUVGn
8379,belgium,Tiscali,Tiscali SpA,IT0004513666,EUR,TIS
8380,belgium,Volkswagen ST,Volkswagen AG,DE0007664005,EUR,VOWG
8381,belgium,Cenergy Hold,Cenergy Holdings SA,BE0974303357,EUR,CENER
8382,belgium,Balta,Balta Group NV,BE0974314461,EUR,BALTA
8383,belgium,Acacia Pharma,Acacia Pharma Group PLC,GB00BYWF9Y76,EUR,ACPH
8384,belgium,Shurgard Self Storage,Shurgard Self Storage SA,LU1883301340,EUR,SHUR
8385,belgium,Sequana Medical,Sequana Medical NV,BE0974340722,EUR,SEQUA
8386,belgium,Titan Cement,Titan Cement International SA,BE0974338700,EUR,TITC
8387,bosnia,Elektrokrajina,Elektrokrajina,BA100EKBLRA7,BAM,EKBL
8388,bosnia,Hidroelektrane Na Drini,Hidroelektrane Na Drini,BA100HEDRRA6,BAM,HEDR
8389,bosnia,Nova Banka,Nova Banka,BA100NOVBRE1,BAM,NOVB
8390,bosnia,Rite Ugljevik,Rite Ugljevik,BA100RTEURA5,BAM,RTEU
8391,bosnia,Rite Gacko,Rite Gacko,BA100RITERA0,BAM,RITE
8392,bosnia,Telekom Srpske,Telekom Srpske,BA100TLKMRA2,BAM,TLKM
8393,bosnia,Bosnalijek Sa,Bosnalijek Sa,BABSNLR00005,BAM,BSNL
8394,bosnia,Elektropriv Bi,Elektropriv Bi,BAJPESR00008,BAM,JPES
8395,bosnia,Hidrogradnja D,Hidrogradnja D,BAHDGSR00003,BAM,HDGS
8396,bosnia,Ik Banka Zenic,Ik Banka Zenic,BAIKBZRK2008,BAM,IKBZ
8397,bosnia,Intesa Sanpaol,Intesa Sanpaol,BAUPIBR00002,BAM,UPIB
8398,bosnia,Hidroelek Na T,Hidroelek Na T,BA100HETRRA2,BAM,HETR
8399,bosnia,Sarajevo Osig,Sarajevo Osig,BASOSOR00001,BAM,SOSO
8400,bosnia,Bh Telecom,Bh Telecom,BABHTSR00000,BAM,BHTS
8401,bosnia,Fabrika Duhana,Fabrika Duhana,BAFDSSR00002,BAM,FDSS
8402,bosnia,Jkp Jablanica,Jkp Jablanica,BAJABLRK4001,BAM,JABL
8403,bosnia,Tvornica Cemen,Tvornica Cemen,BATCMKR00005,BAM,TCMK
8404,bosnia,Elektro-Bijelj,Elektro-Bijelj,BA100ELBJRA9,BAM,ELBJ
8405,bosnia,Elektropriv Hz,Elektropriv Hz,BAJPEMR00001,BAM,JPEM
8406,bosnia,Zeljeznice Rs,Zeljeznice Rs,BA100ZERSRA6,BAM,ZERS
8407,bosnia,Ztc Banja Vruc,ZTC Banja Vrucica ad Teslic,BA100BVRURA7,BAM,BVRU
8408,bosnia,Cistoca ad Banja,Cistoca ad Banja Luka,BA100CISTRA2,BAM,CIST
8409,bosnia,Elektro Doboj,Elektro Doboj,BA100ELDORA5,BAM,ELDO
8410,bosnia,Abs Banka,Abs Banka,BAABSBRK2006,BAM,ABSB
8411,bosnia,Sipad Komerc,Sipad Komerc,BASPKMR00009,BAM,SPKM
8412,bosnia,Energoinvest dd Sarajevo,Energoinvest dd Sarajevo,BAENISR00005,BAM,ENIS
8413,bosnia,Hidroelektrane Vrbasu Mrkonjic,Hidroelektrane Vrbasu Mrkonjic,BA100HELVRA1,BAM,HELV
8414,bosnia,RMU Banovici dd Banovici,RMU Banovici dd Banovici,BARMUBR00000,BAM,RMUB
8415,bosnia,Rafinerija Nafte ad Brod,Rafinerija Nafte ad Brod,BA100RNAFRA7,BAM,RNAF
8416,bosnia,Solana dd Tuzla,Solana dd Tuzla,BASOLTRK3006,BAM,SOLT
8417,bosnia,Magros Metal dd Sarajevo,Magros Metal dd Sarajevo,BAMMTSRK4005,BAM,MMTS
8418,bosnia,Rafinerija Ulja ad Modrica,Rafinerija Ulja ad Modrica,BA100RFUMRA7,BAM,RFUM
8419,bosnia,Energonova dd Sarajevo,Energonova dd Sarajevo,BAEGNSR00009,BAM,EGNS
8420,bosnia,IF BIG Investiciona grupa Sarajevo,IF BIG Investiciona grupa Sarajevo,BABIGFRK3006,BAM,BIGF
8421,bosnia,IF Bosfin Sarajevo,IF Bosfin Sarajevo,BABSNFRK2007,BAM,BSNF
8422,bosnia,Zif Euroinvestment Fond Ad Banja Luka,Zif Euroinvestment Fond Ad Banja Luka,BA100EINPRA7,BAM,EINP
8423,bosnia,ZIF Aktiva Invest Fond,ZIF Aktiva Invest Fond,BA100EKVPRA6,BAM,EKVP
8424,bosnia,ZIF Invest Nova Fond Ad Bijeljina,ZIF Invest Nova Fond Ad Bijeljina,BA100INVPRA1,BAM,INVP
8425,bosnia,ZIF Kristal Invest Fond Ad Banja Luka,ZIF Kristal Invest Fond Ad Banja Luka,BA100KRIPRA5,BAM,KRIP
8426,bosnia,Pobjeda dd Tesanj,Pobjeda dd Tesanj,BAPBJTRK1002,BAM,PBJT
8427,bosnia,ZIF Polara Invest Fond Ad Banja Luka,ZIF Polara Invest Fond Ad Banja Luka,BA100PLRPRA8,BAM,PLRP
8428,bosnia,IF Prof Plus Sarajevo,IF Prof Plus Sarajevo,BAPRPFRK2000,BAM,PRPF
8429,bosnia,Saniteks dd Velika Kladusa,Saniteks dd Velika Kladusa,BASTVKRK4006,BAM,STVK
8430,bosnia,ZIF Vb Fond Ad Banja Luka,ZIF Vb Fond Ad Banja Luka,BA100VBIPRA6,BAM,VBIP
8431,bosnia,JKP Vodovod i Kanalizacija dd Konjic,JKP Vodovod i Kanalizacija dd Konjic,BAVKNKRK1006,BAM,VKNK
8432,bosnia,Bors Invest Fond,ZIF Bors Invest Fond Ad Banja Luka,BA100BRSPRA3,BAM,BRSP
8433,bosnia,Centrotrans Tranzit,Centrotrans Tranzit dd Sarajevo,BACTRTR00005,BAM,CTRT
8434,bosnia,Elektrodistribucija ad Pale,Elektrodistribucija ad Pale,BA100EDPLRA2,BAM,EDPL
8435,bosnia,Eurofond 1 Tuzla,IF Eurofond 1 Tuzla,BAEFNFRK1001,BAM,EFNF
8436,bosnia,Fortuna fond Bihac,IF Fortuna fond Bihac,BAFRTFRK1000,BAM,FRTF
8437,bosnia,Naprijed Sarajevo,IF Naprijed Sarajevo,BANPRFRK2002,BAM,NPRF
8438,bosnia,INVEST Sarajevo,IF prevent INVEST Sarajevo,BAPVNFRK3004,BAM,PVNF
8439,bosnia,Mann+Hummel,Mann+Hummel BA dd Tesanj,BAUNFTRK2003,BAM,UNFT
8440,bosnia,Bosna Auto,Bosna Auto dd Sarajevo,BABOATRK2000,BAM,BOAT
8441,bosnia,Energopetrol,Energopetrol dd Sarajevo,BAENPSR00000,BAM,ENPS
8442,bosnia,Sindikat Metalaca BIH,Sindikat Metalaca BIH Sarajevo Sindikalna Organizacija Unis Ginex doo Gorazde,BAGINXR00000,BAM,GINX
8443,bosnia,Ingram,Ingram dd Srebrenik,BAINGMRK2005,BAM,INGM
8444,bosnia,Natron,Natron dd Maglaj,BANTRNRK3006,BAM,NTRN
8445,bosnia,Sumaprojekt,Sumaprojekt dd Sarajevo,BASMPJRK1000,BAM,SMPJ
8446,bosnia,Trgovina Borac,Trgovina Borac dd Travnik,BATBOTRK1001,BAM,TBOR
8447,bosnia,Unioninvestplastika,Unioninvestplastika dd Sarajevo,BAUNPLR00001,BAM,UNPL
8448,bosnia,GP ZGP,GP ZGP dd Sarajevo,BAZGPSR00009,BAM,ZGPS
8449,bosnia,Projekt ad Banja Luka,Projekt ad Banja Luka,BA100PROJRA5,BAM,PROJ
8450,bulgaria,Etropal AD,Etropal AD,BG1100001038,BGN,5EO
8451,bulgaria,CB Texim Bank AD,CB Texim Bank AD,BG1100001921,BGN,5CP
8452,bulgaria,Stara Planina Hold AD,Stara Planina Hold AD,BG1100005971,BGN,5SR
8453,bulgaria,Speedy AD,Speedy AD,BG1100007126,BGN,0SP
8454,bulgaria,Bioiasis AD,Bioiasis AD,BG1100008082,BGN,4OE
8455,bulgaria,TK TK-Hold PLC,TK TK-Hold PLC,BG1100009981,BGN,T24
8456,bulgaria,Velgraf Asset,Velgraf Asset Management AD,BG1100010104,BGN,1VX
8457,bulgaria,Industrial Capital,Industrial Capital Holding AD,BG1100010989,BGN,4I8
8458,bulgaria,Central Co Bank,CB Central Cooperative Bank AD,BG1100014973,BGN,4CF
8459,bulgaria,BSE Sofia,Bulgarian Stock Exchange Sofia AD,BG1100016978,BGN,BSO
8460,bulgaria,Oil & Gas Exploration & Production,Oil and Gas Exploration and Production AD,BG1100019022,BGN,4O1
8461,bulgaria,Investor.BG AD,Investor.BG AD,BG1100019048,BGN,4IN
8462,bulgaria,IHB,Industrial Holding Bulgaria PLC,BG1100019980,BGN,4ID
8463,bulgaria,CEZ Electro BG,CEZ Electro Bulgaria AD,BG1100024113,BGN,1CZ
8464,bulgaria,CEZ Distribution BG,CEZ Distribution Bulgaria AD,BG1100025110,BGN,3CZ
8465,bulgaria,Severcoop Gamza,Severcoop Gamza Holding AD,BG1100026985,BGN,6S4
8466,bulgaria,Sila Holding AD,Sila Holding AD,BG1100027983,BGN,6S5
8467,bulgaria,Advance Equity,Advance Equity Holding AD,BG1100033064,BGN,6A8
8468,bulgaria,Synergon Holding AD,Synergon Holding AD,BG1100033981,BGN,6S7
8469,bulgaria,Favorit Hold AD,Favorit Hold AD,BG1100035986,BGN,6A9
8470,bulgaria,Holding Varna AD,Holding Varna AD,BG1100036984,BGN,5V2
8471,bulgaria,Doverie United,Doverie United Holding PLC,BG1100038980,BGN,5DOV
8472,bulgaria,Lomsko Pivo AD,Lomsko Pivo AD,BG1100043071,BGN,6L1
8473,bulgaria,Chimimport AD,Chimimport AD,BG1100046066,BGN,6C4
8474,bulgaria,Trace Group Hold AD,Trace Group Hold AD,BG1100049078,BGN,T57
8475,bulgaria,Holding Nov Vek AD,Holding Nov Vek AD,BG1100058988,BGN,6N3
8476,bulgaria,CBA Asset MG,CBA Asset Management AD,BG1100064077,BGN,C81
8477,bulgaria,Monbat AD,Monbat AD,BG1100075065,BGN,5MB
8478,bulgaria,Agria Group Holding AD,Agria Group Holding AD,BG1100085072,BGN,A72
8479,bulgaria,Sopharma Trading AD,Sopharma Trading AD,BG1100086070,BGN,SO5
8480,bulgaria,Aroma AD,Aroma AD,BG1100087987,BGN,6AR
8481,bulgaria,Billboard AD,Billboard AD,BG1100088076,BGN,5BP
8482,bulgaria,Todoroff AD,Todoroff AD,BG1100090064,BGN,5T6
8483,bulgaria,BACB AD,CB Bulgarian American Credit Bank AD,BG1100098059,BGN,5BN
8484,bulgaria,Bulgarian River Shipping AD,Bulgarian River Shipping AD,BG1100100038,BGN,5BR
8485,bulgaria,CB First Investment Bank AD,CB First Investment Bank AD,BG1100106050,BGN,5F4
8486,bulgaria,Zarneni Hrani Bulgaria AD,Zarneni Hrani Bulgaria AD,BG1100109070,BGN,T43
8487,bulgaria,Eurohold Bulgaria AD,Eurohold Bulgaria,BG1100114062,BGN,4EH
8488,bulgaria,BG Agro AD,BG Agro AD,BG1100151072,BGN,AO0
8489,bulgaria,Albena AD,Albena AD,BG11ALBAAT17,BGN,6AB
8490,bulgaria,Alcomet AD,Alcomet AD,BG11ALSUAT14,BGN,6AM
8491,bulgaria,Asenova Krepost AD,Asenova Krepost AD,BG11ASASBT10,BGN,6AN
8492,bulgaria,Bulgartabac Holding AD,Bulgartabac Holding AD,BG11BUSOGT14,BGN,57B
8493,bulgaria,Sparky Eltos AD,Sparky Eltos AD,BG11ELLOAT15,BGN,SL9
8494,bulgaria,Elhim Iskra AD,Elhim Iskra AD,BG11ELPABT16,BGN,52E
8495,bulgaria,EMKA AD,EMKA AD,BG11EMSEAT19,BGN,57E
8496,bulgaria,Himsnab Bulgaria AD,Himsnab Bulgaria AD,BG11EMTOAT16,BGN,58E
8497,bulgaria,Fazerles AD,Fazerles AD,BG11FASIAT18,BGN,4F6
8498,bulgaria,Formoplast AD,Formoplast AD,BG11FOKAAT18,BGN,4F8
8499,bulgaria,HES AD,Hydraulic Elements and Systems AD,BG11HIYMAT14,BGN,4HE
8500,bulgaria,Kauchuk AD,Kauchuk AD,BG11KAPAAT12,BGN,4KU
8501,bulgaria,Odessos Shiprepair Yard AD,Odessos Shiprepair Yard AD,BG11KOVABT17,BGN,5ODE
8502,bulgaria,Lavena AD,Lavena AD,BG11LASUAT14,BGN,4L4
8503,bulgaria,Momina Krepost AD,Momina Krepost AD,BG11MOVEAT12,BGN,5MR
8504,bulgaria,M S Hydraulic AD,M S Hydraulic AD,BG11MPKAAT18,BGN,5MH
8505,bulgaria,Neochim AD,Neochim AD,BG11NEDIAT11,BGN,3NB
8506,bulgaria,Petrol AD,Petrol AD,BG11PESOBT13,BGN,5PET
8507,bulgaria,Yuri Gagarin PLC,Yuri Gagarin PLC,BG11PLPLVT16,BGN,4PX
8508,bulgaria,Slanchev Bryag AD,Slanchev Bryag AD,BG11SLNEAT19,BGN,3JL
8509,bulgaria,Sopharma AD,Sopharma,BG11SOSOBT18,BGN,3JR
8510,bulgaria,SS Konstantine And Elena Holding,SS Konstantine And Elena Holding,BG11SVVAAT11,BGN,3NJ
8511,bulgaria,Toplivo AD,Toplivo AD,BG11TOSOAT18,BGN,3TV
8512,bulgaria,Varna,Varna,BG11VAVAGT15,BGN,4V5
8513,bulgaria,Zlatni Pyasatsi AD,Zlatni Pyasatsi AD,BG11ZLVAAT14,BGN,3ZL
8514,bulgaria,Advance Terafun,Advance Terrafund ADSITS,BG1100025052,BGN,6A6
8515,bulgaria,Bulgarian Real Estate,Bulgarian Real Estate Fund ADSITS,BG1100001053,BGN,5BU
8516,bulgaria,FairPlay Properties,FairPlay Properties ADSITS,BG1100042057,BGN,6F3
8517,bulgaria,Fund Estates,Fund Estates ADSITS,BG1100036042,BGN,6BMA
8518,bulgaria,ERG Capital 3 REIT,ERG Capital 3 ADSITS,BG1100069068,BGN,5ER
8519,bulgaria,Balkan and Sea Properties,Balkan and Sea Properties ADSITS,BG1100099065,BGN,5H4
8520,bulgaria,Bulland Investments,Bulland Investments ADSITS,BG1100067054,BGN,5BD
8521,bulgaria,Expat Beta,Expat Beta REIT,BG1100018081,BGN,E7P
8522,bulgaria,Aktiv Properties,Aktiv Properties ADSITS Plovdiv REIT,BG1100003059,BGN,5AX
8523,bulgaria,Sopharma Properties,Sopharma Properties REIT,BG1100031068,BGN,6S6
8524,bulgaria,Super Borovets,Super Borovetz Property Fund ADSITS Varna REIT,BG1100041067,BGN,6SB
8525,bulgaria,Sirma Group,Sirma Group Holding AD,BG1100032140,BGN,SKK
8526,bulgaria,CCB Real Estate,CCB Real Estate Fund REIT Sofia,BG1100120051,BGN,5CK
8527,bulgaria,Tchaikapharma,Tchaikapharma High Quality Medicines AD,BG1100008074,BGN,7TH
8528,bulgaria,CODA,Concord Fund-7 South-East Europe,BG9000008169,BGN,CODA
8529,bulgaria,Allterco,Allterco AD,BG1100003166,BGN,BGA4L
8530,bulgaria,Neo London Capital,Neo London Capital EAD,BG1100004156,BGN,178B
8531,bulgaria,Galata Invest,Galata Investment Company AD,BG1100035135,BGN,BGGTH
8532,bulgaria,Elana Agrocredit,Elana Agrocredit AD,BG1100040101,BGN,0EA
8533,bulgaria,Korado,Korado Bulgaria AD,BG11LUSTAT13,BGN,4KX
8534,bulgaria,Gradus AD,Gradus AD,BG1100002184,BGN,GR6
8535,bulgaria,Sofia Commerce Pawn,Sofia Commerce Pawn Brokerage AD,BG1100053054,BGN,6SOA
8536,croatia,Uljanik Plovidbe,Uljanik Plovidbe,HRULPLRA0002,HRK,ULPL
8537,croatia,Tehnika,Tehnika,HRTHNKRA0004,HRK,THNK
8538,croatia,INA dd,INA dd,HRINA0RA0007,HRK,INAI
8539,croatia,Adris Grupa P,Adris Grupa P,HRADRSPA0009,HRK,ADGR_p
8540,croatia,Atlantic Grupa,Atlantic Grupa,HRATGRRA0003,HRK,ATGR
8541,croatia,Atlantska Plovidba,Atlantska Plovidba,HRATPLRA0008,HRK,ATPL
8542,croatia,Dalekovod,Dalekovod,HRDLKVRA0006,HRK,DLKV
8543,croatia,Ericsson N.Tesla,Ericsson N.Tesla,HRERNTRA0000,HRK,ERNT
8544,croatia,Hrvatske Telekom,Hrvatske Telekom,HRHT00RA0005,HRK,HT
8545,croatia,Ingra,Ingra,HRINGRRA0001,HRK,INGR
8546,croatia,Koncar Elektro,Koncar Elektro,HRKOEIRA0009,HRK,KONL
8547,croatia,Kras dd,Kras dd,HRKRASRA0008,HRK,KRAR
8548,croatia,Podravka,Podravka,HRPODRRA0004,HRK,PODR
8549,croatia,Petrokemija,Petrokemija,HRPTKMRA0005,HRK,PTKM
8550,croatia,Zagrebacka Banka,Zagrebacka Banka,HRZABARA0009,HRK,ZBB
8551,croatia,Ad Plastik,Ad Plastik,HRADPLRA0006,HRK,ADPL
8552,croatia,Belje,Belje,HRBLJERA0002,HRK,BLJE
8553,croatia,Djuro Djakovic,Djuro Djakovic,HRDDJHRA0007,HRK,DDJH
8554,croatia,Luka Rijeka,Luka Rijeka,HRLKRIRA0007,HRK,LUKA
